Date,Delivering,Receiving,PCS
2020/5/15,G,O,58
2020/5/15,I,J,57
2020/5/15,I,E,0
2020/5/15,L,H,45
2020/5/15,L,G,85
2020/5/15,L,D,42
2020/5/15,K,L,42
2020/5/15,L,K,57
2020/5/15,K,H,57
2020/5/15,J,L,51
2020/5/15,J,I,57
2020/5/15,J,H,43
2020/5/15,K,J,42
2020/5/16,R,O,42
2020/5/16,N,G,0
2020/5/16,N,M,48
2020/5/16,N,V,44
2020/5/16,O,G,48
2020/5/16,O,R,43
2020/5/16,P,D,45
2020/5/16,R,D,43
2020/5/16,R,G,42
2020/5/16,R,L,58
2020/5/16,V,A,42
2020/5/16,M,V,45
2020/5/16,V,G,64
2020/5/16,V,M,46
2020/5/16,V,N,46
2020/5/16,W,L,57
2020/5/16,W,X,42
2020/5/16,W,Y,42
2020/5/16,X,G,0
2020/5/16,X,L,44
2020/5/16,X,W,42
2020/5/16,Y,L,0
2020/5/16,Y,W,0
2020/5/16,V,C,0
2020/5/16,M,G,42
2020/5/16,C,M,48
2020/5/16,L,W,82
2020/5/16,M,C,48
2020/5/16,A,O,0
2020/5/16,D,E,0
2020/5/16,E,I,51
2020/5/16,G,L,79
2020/5/16,G,O,57
2020/5/16,G,V,83
2020/5/16,H,J,61
2020/5/16,H,L,42
2020/5/16,I,J,57
2020/5/16,J,H,42
2020/5/16,G,N,42
2020/5/16,J,L,57
2020/5/16,L,R,65
2020/5/16,J,I,58
2020/5/16,L,P,47
2020/5/16,L,O,0
2020/5/16,L,J,0
2020/5/16,L,K,57
2020/5/16,L,H,42
2020/5/16,L,G,94
2020/5/16,K,L,42
2020/5/16,K,J,42
2020/5/16,K,H,57
2020/5/17,N,M,81
2020/5/17,O,R,69
2020/5/17,O,G,74
2020/5/17,N,V,86
2020/5/17,P,D,74
2020/5/17,N,G,48
2020/5/17,L,W,153
2020/5/17,M,N,48
2020/5/17,M,G,45
2020/5/17,M,C,48
2020/5/17,L,R,123
2020/5/17,R,D,62
2020/5/17,M,V,50
2020/5/17,R,G,61
2020/5/17,Y,L,48
2020/5/17,R,O,80
2020/5/17,V,A,70
2020/5/17,V,C,44
2020/5/17,V,G,118
2020/5/17,V,M,54
2020/5/17,V,N,64
2020/5/17,W,L,96
2020/5/17,W,X,42
2020/5/17,W,Y,53
2020/5/17,X,L,42
2020/5/17,X,W,42
2020/5/17,Y,W,47
2020/5/17,Y,X,0
2020/5/17,L,P,64
2020/5/17,R,L,107
2020/5/17,L,O,45
2020/5/17,G,R,42
2020/5/17,L,J,42
2020/5/17,A,O,51
2020/5/17,C,M,48
2020/5/17,C,N,42
2020/5/17,C,V,46
2020/5/17,D,A,46
2020/5/17,D,E,45
2020/5/17,D,L,47
2020/5/17,D,R,48
2020/5/17,E,I,70
2020/5/17,G,L,176
2020/5/17,G,N,46
2020/5/17,G,O,124
2020/5/17,G,V,207
2020/5/17,H,J,142
2020/5/17,L,K,105
2020/5/17,H,L,48
2020/5/17,H,K,43
2020/5/17,L,H,48
2020/5/17,L,G,234
2020/5/17,L,D,46
2020/5/17,K,L,44
2020/5/17,K,H,113
2020/5/17,K,J,56
2020/5/17,J,K,43
2020/5/17,J,I,106
2020/5/17,J,H,48
2020/5/17,I,J,120
2020/5/17,I,E,43
2020/5/17,J,L,143
2020/5/18,N,M,255
2020/5/18,O,R,120
2020/5/18,O,G,183
2020/5/18,N,V,136
2020/5/18,P,D,106
2020/5/18,N,G,70
2020/5/18,L,W,329
2020/5/18,M,N,57
2020/5/18,M,G,66
2020/5/18,M,C,57
2020/5/18,L,X,43
2020/5/18,R,D,80
2020/5/18,L,R,256
2020/5/18,M,V,88
2020/5/18,R,G,101
2020/5/18,V,N,112
2020/5/18,R,O,249
2020/5/18,V,A,114
2020/5/18,V,C,45
2020/5/18,V,G,358
2020/5/18,V,M,108
2020/5/18,W,L,286
2020/5/18,W,X,42
2020/5/18,W,Y,143
2020/5/18,X,L,0
2020/5/18,X,W,43
2020/5/18,X,Y,42
2020/5/18,Y,L,58
2020/5/18,L,P,81
2020/5/18,Y,X,0
2020/5/18,R,L,209
2020/5/18,Y,W,144
2020/5/18,L,O,72
2020/5/18,L,J,57
2020/5/18,L,K,164
2020/5/18,A,O,79
2020/5/18,C,M,46
2020/5/18,C,N,43
2020/5/18,C,V,42
2020/5/18,D,A,47
2020/5/18,D,E,62
2020/5/18,D,L,46
2020/5/18,E,I,142
2020/5/18,G,L,402
2020/5/18,G,N,50
2020/5/18,G,O,256
2020/5/18,G,R,44
2020/5/18,G,V,716
2020/5/18,D,R,48
2020/5/18,H,K,44
2020/5/18,H,J,164
2020/5/18,L,G,730
2020/5/18,L,D,42
2020/5/18,K,L,83
2020/5/18,K,J,83
2020/5/18,K,H,138
2020/5/18,J,L,296
2020/5/18,L,H,59
2020/5/18,J,I,194
2020/5/18,J,H,44
2020/5/18,I,J,271
2020/5/18,I,E,85
2020/5/18,H,L,57
2020/5/18,J,K,72
2020/5/19,R,G,121
2020/5/19,R,D,104
2020/5/19,P,D,136
2020/5/19,O,R,214
2020/5/19,O,G,232
2020/5/19,N,V,192
2020/5/19,M,N,43
2020/5/19,N,G,83
2020/5/19,M,V,120
2020/5/19,M,G,70
2020/5/19,M,C,44
2020/5/19,L,W,470
2020/5/19,N,M,247
2020/5/19,R,L,292
2020/5/19,L,R,315
2020/5/19,V,A,129
2020/5/19,V,C,42
2020/5/19,V,G,517
2020/5/19,V,M,118
2020/5/19,V,N,134
2020/5/19,W,L,473
2020/5/19,W,X,42
2020/5/19,W,Y,198
2020/5/19,X,L,43
2020/5/19,X,W,48
2020/5/19,X,Y,42
2020/5/19,Y,L,44
2020/5/19,Y,W,239
2020/5/19,R,O,302
2020/5/19,L,P,97
2020/5/19,D,R,92
2020/5/19,L,K,284
2020/5/19,C,M,43
2020/5/19,C,V,42
2020/5/19,D,A,63
2020/5/19,D,E,80
2020/5/19,D,L,64
2020/5/19,E,I,174
2020/5/19,G,L,701
2020/5/19,G,N,64
2020/5/19,G,O,314
2020/5/19,G,R,43
2020/5/19,G,V,723
2020/5/19,H,J,342
2020/5/19,H,K,68
2020/5/19,A,O,118
2020/5/19,I,E,121
2020/5/19,H,L,48
2020/5/19,L,J,57
2020/5/19,L,H,104
2020/5/19,L,G,747
2020/5/19,L,D,44
2020/5/19,K,L,289
2020/5/19,L,O,72
2020/5/19,K,H,294
2020/5/19,J,L,110
2020/5/19,J,K,279
2020/5/19,J,I,306
2020/5/19,J,H,44
2020/5/19,K,J,75
2020/5/19,I,J,306
2020/5/20,Y,X,42
2020/5/20,O,R,180
2020/5/20,O,G,236
2020/5/20,N,V,182
2020/5/20,N,M,195
2020/5/20,M,N,48
2020/5/20,M,V,92
2020/5/20,P,D,149
2020/5/20,M,G,65
2020/5/20,M,C,42
2020/5/20,L,W,454
2020/5/20,L,R,328
2020/5/20,N,G,78
2020/5/20,R,D,92
2020/5/20,V,A,122
2020/5/20,R,L,297
2020/5/20,R,O,221
2020/5/20,V,C,42
2020/5/20,V,G,425
2020/5/20,V,M,81
2020/5/20,W,L,445
2020/5/20,W,X,43
2020/5/20,W,Y,193
2020/5/20,X,W,47
2020/5/20,X,Y,44
2020/5/20,Y,L,0
2020/5/20,Y,W,218
2020/5/20,L,P,105
2020/5/20,R,G,110
2020/5/20,V,N,127
2020/5/20,L,O,66
2020/5/20,L,J,55
2020/5/20,L,K,246
2020/5/20,A,O,91
2020/5/20,C,M,42
2020/5/20,C,V,42
2020/5/20,D,A,57
2020/5/20,D,E,74
2020/5/20,D,L,64
2020/5/20,D,R,82
2020/5/20,G,L,573
2020/5/20,G,N,62
2020/5/20,G,O,332
2020/5/20,G,R,42
2020/5/20,G,V,548
2020/5/20,H,J,265
2020/5/20,E,I,179
2020/5/20,H,L,48
2020/5/20,H,K,74
2020/5/20,L,G,601
2020/5/20,L,D,0
2020/5/20,K,L,265
2020/5/20,K,J,96
2020/5/20,K,H,249
2020/5/20,L,H,78
2020/5/20,J,K,269
2020/5/20,J,I,286
2020/5/20,J,H,47
2020/5/20,I,J,278
2020/5/20,I,E,127
2020/5/20,J,L,88
2020/5/21,P,D,135
2020/5/21,O,R,199
2020/5/21,O,G,237
2020/5/21,N,V,164
2020/5/21,N,M,179
2020/5/21,N,G,66
2020/5/21,M,G,63
2020/5/21,M,N,45
2020/5/21,M,C,48
2020/5/21,L,W,458
2020/5/21,L,R,306
2020/5/21,R,D,99
2020/5/21,M,V,101
2020/5/21,R,G,101
2020/5/21,Y,W,227
2020/5/21,R,O,226
2020/5/21,V,A,128
2020/5/21,V,C,48
2020/5/21,V,G,485
2020/5/21,V,M,81
2020/5/21,V,N,115
2020/5/21,W,L,432
2020/5/21,W,X,0
2020/5/21,W,Y,189
2020/5/21,X,L,0
2020/5/21,X,W,44
2020/5/21,X,Y,43
2020/5/21,Y,L,44
2020/5/21,R,L,295
2020/5/21,L,P,97
2020/5/21,L,K,249
2020/5/21,L,J,48
2020/5/21,A,O,85
2020/5/21,C,M,49
2020/5/21,C,V,42
2020/5/21,D,A,58
2020/5/21,D,E,84
2020/5/21,D,L,69
2020/5/21,D,R,89
2020/5/21,E,I,192
2020/5/21,G,L,635
2020/5/21,G,N,60
2020/5/21,G,O,325
2020/5/21,G,R,42
2020/5/21,G,V,537
2020/5/21,L,O,67
2020/5/21,H,K,71
2020/5/21,L,H,85
2020/5/21,L,G,596
2020/5/21,K,L,242
2020/5/21,H,J,323
2020/5/21,K,H,286
2020/5/21,J,L,84
2020/5/21,K,J,72
2020/5/21,J,I,304
2020/5/21,J,H,48
2020/5/21,I,J,251
2020/5/21,I,E,134
2020/5/21,H,L,48
2020/5/21,J,K,240
2020/5/22,O,G,241
2020/5/22,N,V,144
2020/5/22,N,M,180
2020/5/22,N,G,68
2020/5/22,M,V,112
2020/5/22,L,P,119
2020/5/22,M,G,70
2020/5/22,M,C,46
2020/5/22,L,W,473
2020/5/22,L,R,326
2020/5/22,O,R,225
2020/5/22,M,N,51
2020/5/22,P,D,139
2020/5/22,V,M,92
2020/5/22,R,G,108
2020/5/22,R,L,321
2020/5/22,R,O,216
2020/5/22,V,A,112
2020/5/22,V,G,454
2020/5/22,V,N,137
2020/5/22,W,L,485
2020/5/22,W,Y,197
2020/5/22,X,W,44
2020/5/22,X,Y,46
2020/5/22,Y,L,42
2020/5/22,L,O,74
2020/5/22,R,D,110
2020/5/22,Y,W,236
2020/5/22,L,K,279
2020/5/22,L,H,107
2020/5/22,L,J,49
2020/5/22,A,O,83
2020/5/22,C,M,48
2020/5/22,C,N,0
2020/5/22,C,V,0
2020/5/22,D,A,54
2020/5/22,D,E,74
2020/5/22,D,R,89
2020/5/22,E,I,204
2020/5/22,G,L,676
2020/5/22,G,N,62
2020/5/22,G,O,299
2020/5/22,G,R,48
2020/5/22,D,L,66
2020/5/22,H,J,358
2020/5/22,L,G,631
2020/5/22,G,V,634
2020/5/22,K,L,268
2020/5/22,K,J,81
2020/5/22,K,H,283
2020/5/22,J,K,263
2020/5/22,J,L,92
2020/5/22,J,H,48
2020/5/22,I,J,285
2020/5/22,I,E,119
2020/5/22,H,L,48
2020/5/22,H,K,70
2020/5/22,J,I,332
2020/5/23,P,D,137
2020/5/23,N,M,163
2020/5/23,O,R,207
2020/5/23,O,G,209
2020/5/23,N,V,153
2020/5/23,N,G,66
2020/5/23,L,R,267
2020/5/23,M,N,51
2020/5/23,M,G,68
2020/5/23,M,C,43
2020/5/23,L,W,414
2020/5/23,R,D,101
2020/5/23,M,V,98
2020/5/23,R,G,96
2020/5/23,Y,W,208
2020/5/23,R,O,190
2020/5/23,V,A,101
2020/5/23,V,G,392
2020/5/23,V,M,88
2020/5/23,Y,X,0
2020/5/23,V,N,129
2020/5/23,W,L,413
2020/5/23,W,X,0
2020/5/23,W,Y,179
2020/5/23,X,W,44
2020/5/23,X,Y,43
2020/5/23,Y,L,43
2020/5/23,L,P,104
2020/5/23,R,L,273
2020/5/23,L,O,62
2020/5/23,G,L,542
2020/5/23,L,J,44
2020/5/23,L,K,255
2020/5/23,A,O,90
2020/5/23,C,M,43
2020/5/23,C,V,42
2020/5/23,D,A,57
2020/5/23,D,E,75
2020/5/23,D,L,66
2020/5/23,E,I,177
2020/5/23,G,N,61
2020/5/23,G,O,272
2020/5/23,G,R,44
2020/5/23,G,V,536
2020/5/23,H,J,313
2020/5/23,D,R,87
2020/5/23,H,L,42
2020/5/23,H,K,63
2020/5/23,L,G,563
2020/5/23,L,D,42
2020/5/23,K,L,236
2020/5/23,K,J,58
2020/5/23,K,H,285
2020/5/23,L,H,84
2020/5/23,J,K,263
2020/5/23,J,I,287
2020/5/23,J,H,44
2020/5/23,I,J,262
2020/5/23,I,E,112
2020/5/23,J,L,77
2020/5/24,R,D,84
2020/5/24,P,D,134
2020/5/24,O,R,177
2020/5/24,O,G,226
2020/5/24,N,V,176
2020/5/24,N,M,163
2020/5/24,M,G,64
2020/5/24,M,V,101
2020/5/24,M,N,42
2020/5/24,M,C,61
2020/5/24,L,X,42
2020/5/24,L,W,422
2020/5/24,N,G,71
2020/5/24,R,G,93
2020/5/24,Y,X,42
2020/5/24,R,O,205
2020/5/24,V,A,109
2020/5/24,V,C,48
2020/5/24,V,G,461
2020/5/24,V,M,78
2020/5/24,V,N,120
2020/5/24,W,L,392
2020/5/24,W,Y,160
2020/5/24,X,W,47
2020/5/24,X,Y,42
2020/5/24,Y,L,49
2020/5/24,Y,W,168
2020/5/24,L,R,255
2020/5/24,R,L,283
2020/5/24,L,O,65
2020/5/24,L,P,102
2020/5/24,E,I,142
2020/5/24,L,K,232
2020/5/24,A,O,84
2020/5/24,C,M,57
2020/5/24,C,V,43
2020/5/24,D,A,57
2020/5/24,D,E,72
2020/5/24,D,L,63
2020/5/24,D,R,91
2020/5/24,G,L,591
2020/5/24,G,N,57
2020/5/24,G,O,267
2020/5/24,G,R,48
2020/5/24,H,J,327
2020/5/24,H,K,70
2020/5/24,G,V,534
2020/5/24,I,E,121
2020/5/24,L,J,47
2020/5/24,L,H,96
2020/5/24,L,G,575
2020/5/24,L,D,0
2020/5/24,K,L,257
2020/5/24,H,L,48
2020/5/24,K,H,268
2020/5/24,K,J,60
2020/5/24,J,K,283
2020/5/24,J,I,287
2020/5/24,J,H,47
2020/5/24,I,J,260
2020/5/24,J,L,88
2020/5/25,R,D,92
2020/5/25,N,V,183
2020/5/25,P,D,153
2020/5/25,O,R,226
2020/5/25,O,G,244
2020/5/25,N,M,192
2020/5/25,L,R,310
2020/5/25,M,V,112
2020/5/25,M,N,48
2020/5/25,M,G,66
2020/5/25,M,C,45
2020/5/25,L,W,525
2020/5/25,R,G,112
2020/5/25,N,G,84
2020/5/25,R,L,311
2020/5/25,Y,X,43
2020/5/25,V,A,112
2020/5/25,V,C,43
2020/5/25,V,G,480
2020/5/25,V,M,95
2020/5/25,V,N,128
2020/5/25,W,L,454
2020/5/25,W,Y,209
2020/5/25,X,G,43
2020/5/25,X,L,42
2020/5/25,X,W,44
2020/5/25,X,Y,44
2020/5/25,Y,L,45
2020/5/25,Y,W,207
2020/5/25,R,O,232
2020/5/25,L,P,106
2020/5/25,K,L,286
2020/5/25,L,K,286
2020/5/25,L,O,68
2020/5/25,C,M,43
2020/5/25,C,V,42
2020/5/25,D,A,61
2020/5/25,D,E,80
2020/5/25,D,L,67
2020/5/25,D,R,83
2020/5/25,E,I,174
2020/5/25,G,L,724
2020/5/25,G,N,65
2020/5/25,G,O,314
2020/5/25,G,R,43
2020/5/25,G,V,606
2020/5/25,H,J,355
2020/5/25,A,O,96
2020/5/25,H,L,52
2020/5/25,I,E,119
2020/5/25,I,J,305
2020/5/25,J,H,44
2020/5/25,J,I,299
2020/5/25,J,K,293
2020/5/25,J,L,104
2020/5/25,K,H,327
2020/5/25,K,J,60
2020/5/25,L,J,47
2020/5/25,L,D,0
2020/5/25,L,G,708
2020/5/25,L,H,103
2020/5/25,H,K,81
2020/5/26,P,D,92
2020/5/26,O,R,113
2020/5/26,N,V,133
2020/5/26,O,G,136
2020/5/26,N,M,101
2020/5/26,M,C,45
2020/5/26,M,V,64
2020/5/26,M,N,43
2020/5/26,M,G,57
2020/5/26,R,D,76
2020/5/26,L,W,221
2020/5/26,N,G,67
2020/5/26,R,G,72
2020/5/26,V,N,84
2020/5/26,R,O,120
2020/5/26,V,A,101
2020/5/26,V,C,47
2020/5/26,V,G,419
2020/5/26,V,M,63
2020/5/26,W,L,228
2020/5/26,W,Y,115
2020/5/26,X,G,43
2020/5/26,X,L,42
2020/5/26,X,W,42
2020/5/26,X,Y,44
2020/5/26,Y,L,135
2020/5/26,L,R,148
2020/5/26,Y,W,116
2020/5/26,R,L,188
2020/5/26,L,P,65
2020/5/26,K,J,56
2020/5/26,L,K,134
2020/5/26,A,O,60
2020/5/26,C,M,0
2020/5/26,C,V,44
2020/5/26,D,A,48
2020/5/26,D,E,55
2020/5/26,L,O,55
2020/5/26,D,R,57
2020/5/26,E,I,87
2020/5/26,G,L,584
2020/5/26,G,N,48
2020/5/26,G,O,168
2020/5/26,G,R,57
2020/5/26,G,V,561
2020/5/26,H,J,181
2020/5/26,D,L,50
2020/5/26,H,L,42
2020/5/26,H,K,61
2020/5/26,L,J,170
2020/5/26,L,H,57
2020/5/26,L,D,60
2020/5/26,K,L,255
2020/5/26,K,H,171
2020/5/26,L,G,609
2020/5/26,J,K,250
2020/5/26,J,I,152
2020/5/26,J,H,43
2020/5/26,I,J,144
2020/5/26,I,E,72
2020/5/26,J,L,84
2020/5/27,R,G,0
2020/5/27,L,K,48
2020/5/27,L,R,42
2020/5/27,N,G,59
2020/5/27,N,V,119
2020/5/27,R,D,57
2020/5/27,R,L,91
2020/5/27,X,Y,46
2020/5/27,V,C,0
2020/5/27,Y,X,42
2020/5/27,V,N,42
2020/5/27,X,G,0
2020/5/27,X,L,46
2020/5/27,Y,L,206
2020/5/27,L,J,279
2020/5/27,V,A,113
2020/5/27,L,H,0
2020/5/27,V,G,408
2020/5/27,L,D,70
2020/5/27,L,G,563
2020/5/27,D,L,43
2020/5/27,D,R,43
2020/5/27,G,L,605
2020/5/27,G,R,70
2020/5/27,G,V,513
2020/5/27,H,J,42
2020/5/27,C,V,44
2020/5/27,H,L,0
2020/5/27,J,H,0
2020/5/27,J,K,256
2020/5/27,J,L,97
2020/5/27,K,H,43
2020/5/27,K,J,57
2020/5/27,K,L,229
2020/5/27,H,K,44
2020/5/28,R,O,78
2020/5/28,R,L,120
2020/5/28,R,G,51
2020/5/28,R,D,67
2020/5/28,P,D,73
2020/5/28,O,G,86
2020/5/28,M,U,57
2020/5/28,N,G,57
2020/5/28,M,V,44
2020/5/28,M,G,42
2020/5/28,M,C,47
2020/5/28,U,A,45
2020/5/28,N,V,156
2020/5/28,U,G,57
2020/5/28,W,Y,66
2020/5/28,U,V,65
2020/5/28,V,A,122
2020/5/28,V,C,48
2020/5/28,V,G,465
2020/5/28,V,M,74
2020/5/28,V,N,86
2020/5/28,W,L,129
2020/5/28,L,W,158
2020/5/28,X,L,43
2020/5/28,X,W,43
2020/5/28,X,Y,44
2020/5/28,Y,L,175
2020/5/28,Y,W,80
2020/5/28,Y,X,42
2020/5/28,U,O,42
2020/5/28,L,R,68
2020/5/28,N,M,70
2020/5/28,L,O,48
2020/5/28,L,P,67
2020/5/28,A,O,57
2020/5/28,C,M,47
2020/5/28,C,U,48
2020/5/28,C,V,43
2020/5/28,D,A,42
2020/5/28,D,E,42
2020/5/28,D,R,0
2020/5/28,E,I,100
2020/5/28,G,N,42
2020/5/28,G,O,112
2020/5/28,G,R,62
2020/5/28,G,V,730
2020/5/28,H,J,103
2020/5/28,H,K,42
2020/5/28,G,L,704
2020/5/28,I,E,48
2020/5/28,L,K,136
2020/5/28,H,L,44
2020/5/28,L,H,65
2020/5/28,L,G,730
2020/5/28,L,D,61
2020/5/28,K,L,216
2020/5/28,K,J,74
2020/5/28,L,J,207
2020/5/28,J,L,190
2020/5/28,J,K,216
2020/5/28,J,I,135
2020/5/28,J,H,48
2020/5/28,I,J,112
2020/5/28,K,H,91
2020/5/29,M,C,58
2020/5/29,R,G,91
2020/5/29,R,D,93
2020/5/29,P,D,136
2020/5/29,O,R,143
2020/5/29,Y,W,97
2020/5/29,N,V,130
2020/5/29,M,V,84
2020/5/29,N,G,57
2020/5/29,M,U,107
2020/5/29,M,N,46
2020/5/29,M,G,53
2020/5/29,R,L,255
2020/5/29,N,M,177
2020/5/29,R,O,142
2020/5/29,Y,L,57
2020/5/29,U,G,51
2020/5/29,L,W,454
2020/5/29,X,Y,44
2020/5/29,X,W,42
2020/5/29,X,L,42
2020/5/29,W,Y,119
2020/5/29,W,X,42
2020/5/29,U,A,77
2020/5/29,W,L,298
2020/5/29,V,M,112
2020/5/29,V,G,523
2020/5/29,V,C,48
2020/5/29,V,A,101
2020/5/29,U,V,101
2020/5/29,U,O,57
2020/5/29,V,N,95
2020/5/29,L,R,252
2020/5/29,O,G,210
2020/5/29,L,O,61
2020/5/29,G,R,42
2020/5/29,G,O,280
2020/5/29,G,N,48
2020/5/29,G,L,685
2020/5/29,E,I,154
2020/5/29,D,R,48
2020/5/29,G,V,552
2020/5/29,D,L,0
2020/5/29,D,A,42
2020/5/29,C,V,0
2020/5/29,C,U,57
2020/5/29,C,N,0
2020/5/29,C,M,59
2020/5/29,A,O,93
2020/5/29,D,E,49
2020/5/29,H,J,412
2020/5/29,L,P,112
2020/5/29,H,L,57
2020/5/29,H,K,42
2020/5/29,L,K,317
2020/5/29,L,J,51
2020/5/29,L,H,113
2020/5/29,L,G,522
2020/5/29,K,L,72
2020/5/29,K,J,74
2020/5/29,L,D,48
2020/5/29,J,L,220
2020/5/29,J,K,65
2020/5/29,J,I,406
2020/5/29,J,H,61
2020/5/29,I,J,244
2020/5/29,I,E,66
2020/5/29,K,H,326
2020/5/30,N,V,135
2020/5/30,R,D,81
2020/5/30,P,D,113
2020/5/30,O,R,119
2020/5/30,O,G,141
2020/5/30,N,M,143
2020/5/30,L,W,375
2020/5/30,M,V,76
2020/5/30,M,U,114
2020/5/30,M,N,48
2020/5/30,M,G,61
2020/5/30,M,C,71
2020/5/30,L,X,0
2020/5/30,R,G,75
2020/5/30,N,G,59
2020/5/30,R,L,190
2020/5/30,V,G,383
2020/5/30,U,A,89
2020/5/30,Y,W,68
2020/5/30,L,R,223
2020/5/30,X,Y,42
2020/5/30,X,W,43
2020/5/30,X,L,43
2020/5/30,W,Y,103
2020/5/30,W,X,42
2020/5/30,W,L,234
2020/5/30,V,N,104
2020/5/30,V,M,85
2020/5/30,V,C,49
2020/5/30,V,A,91
2020/5/30,U,V,86
2020/5/30,U,O,63
2020/5/30,U,G,48
2020/5/30,R,O,104
2020/5/30,Y,L,52
2020/5/30,L,P,93
2020/5/30,L,K,258
2020/5/30,G,R,45
2020/5/30,G,O,193
2020/5/30,G,N,54
2020/5/30,G,L,526
2020/5/30,E,I,120
2020/5/30,D,L,44
2020/5/30,G,V,438
2020/5/30,D,E,52
2020/5/30,C,V,48
2020/5/30,C,U,57
2020/5/30,C,N,44
2020/5/30,C,M,66
2020/5/30,A,O,59
2020/5/30,L,O,57
2020/5/30,D,A,42
2020/5/30,G,X,0
2020/5/30,D,R,48
2020/5/30,H,K,42
2020/5/30,H,J,314
2020/5/30,L,H,82
2020/5/30,L,G,444
2020/5/30,L,D,48
2020/5/30,K,L,57
2020/5/30,K,J,74
2020/5/30,K,H,266
2020/5/30,L,J,49
2020/5/30,J,K,48
2020/5/30,J,I,292
2020/5/30,J,H,57
2020/5/30,I,J,216
2020/5/30,I,E,66
2020/5/30,H,L,57
2020/5/30,J,L,188
2020/5/31,R,G,57
2020/5/31,R,D,70
2020/5/31,P,D,112
2020/5/31,O,R,102
2020/5/31,O,G,113
2020/5/31,N,V,131
2020/5/31,M,U,128
2020/5/31,N,G,65
2020/5/31,M,V,81
2020/5/31,M,N,48
2020/5/31,M,G,57
2020/5/31,M,C,55
2020/5/31,R,L,158
2020/5/31,N,M,120
2020/5/31,R,O,88
2020/5/31,L,W,308
2020/5/31,U,G,56
2020/5/31,Y,X,0
2020/5/31,Y,L,62
2020/5/31,X,Y,0
2020/5/31,X,W,0
2020/5/31,X,L,43
2020/5/31,W,Y,83
2020/5/31,U,A,88
2020/5/31,W,L,211
2020/5/31,V,M,81
2020/5/31,V,G,370
2020/5/31,V,C,48
2020/5/31,V,A,84
2020/5/31,U,V,88
2020/5/31,U,O,61
2020/5/31,V,N,96
2020/5/31,L,R,207
2020/5/31,Y,W,70
2020/5/31,L,O,52
2020/5/31,G,V,409
2020/5/31,G,R,44
2020/5/31,G,O,209
2020/5/31,G,N,57
2020/5/31,G,L,517
2020/5/31,E,I,88
2020/5/31,G,X,44
2020/5/31,D,R,48
2020/5/31,D,E,47
2020/5/31,D,A,43
2020/5/31,C,V,45
2020/5/31,C,U,51
2020/5/31,C,M,52
2020/5/31,L,P,101
2020/5/31,D,L,44
2020/5/31,H,J,292
2020/5/31,A,O,61
2020/5/31,H,L,55
2020/5/31,L,K,257
2020/5/31,L,J,48
2020/5/31,L,H,78
2020/5/31,L,G,415
2020/5/31,H,K,43
2020/5/31,K,L,51
2020/5/31,K,J,70
2020/5/31,L,D,48
2020/5/31,J,L,158
2020/5/31,J,K,48
2020/5/31,J,I,282
2020/5/31,J,H,52
2020/5/31,I,J,122
2020/5/31,I,E,54
2020/5/31,K,H,249
2020/7/1,R,L,55
2020/7/1,R,G,0
2020/7/1,R,D,43
2020/7/1,P,D,43
2020/7/1,O,R,42
2020/7/1,O,G,46
2020/7/1,N,G,43
2020/7/1,N,M,43
2020/7/1,M,V,43
2020/7/1,M,U,0
2020/7/1,M,G,42
2020/7/1,N,V,44
2020/7/1,R,O,42
2020/7/1,M,C,43
2020/7/1,U,V,0
2020/7/1,V,A,44
2020/7/1,V,C,43
2020/7/1,V,G,61
2020/7/1,V,M,43
2020/7/1,V,N,43
2020/7/1,W,L,56
2020/7/1,W,X,42
2020/7/1,Y,W,0
2020/7/1,X,G,43
2020/7/1,X,L,44
2020/7/1,X,W,0
2020/7/1,U,A,0
2020/7/1,L,W,76
2020/7/1,W,Y,0
2020/7/1,L,P,44
2020/7/1,L,R,57
2020/7/1,C,M,48
2020/7/1,C,U,42
2020/7/1,C,V,42
2020/7/1,D,R,42
2020/7/1,E,I,46
2020/7/1,G,L,88
2020/7/1,G,N,43
2020/7/1,G,O,57
2020/7/1,G,V,74
2020/7/1,G,X,42
2020/7/1,H,J,63
2020/7/1,H,L,43
2020/7/1,A,O,43
2020/7/1,I,J,55
2020/7/1,L,O,42
2020/7/1,L,K,57
2020/7/1,L,J,0
2020/7/1,L,H,42
2020/7/1,L,D,43
2020/7/1,L,G,94
2020/7/1,K,J,43
2020/7/1,K,H,57
2020/7/1,J,L,53
2020/7/1,J,I,58
2020/7/1,J,H,42
2020/7/1,K,L,0
2020/7/1,I,E,42
2020/7/2,N,V,43
2020/7/2,P,D,42
2020/7/2,O,R,42
2020/7/2,O,G,43
2020/7/2,L,W,67
2020/7/2,M,V,43
2020/7/2,M,U,42
2020/7/2,M,G,42
2020/7/2,M,C,43
2020/7/2,R,G,42
2020/7/2,N,M,48
2020/7/2,R,L,46
2020/7/2,V,M,42
2020/7/2,U,O,42
2020/7/2,U,V,42
2020/7/2,V,A,43
2020/7/2,V,C,42
2020/7/2,V,G,62
2020/7/2,V,N,42
2020/7/2,W,L,48
2020/7/2,X,L,44
2020/7/2,X,W,42
2020/7/2,Y,L,42
2020/7/2,L,R,55
2020/7/2,R,O,0
2020/7/2,L,P,42
2020/7/2,L,O,42
2020/7/2,L,K,52
2020/7/2,A,O,42
2020/7/2,C,M,45
2020/7/2,C,U,42
2020/7/2,D,E,43
2020/7/2,D,L,0
