Date,Delivering,Receiving,PCS
2018/5/2,V,M,121
2018/5/2,V,G,516
2018/5/2,V,A,53
2018/5/2,U,V,126
2018/5/2,U,O,87
2018/5/2,U,G,48
2018/5/2,T,X,409
2018/5/2,N,M,175
2018/5/2,X,Y,120
2018/5/2,M,V,88
2018/5/2,G,V,684
2018/5/2,G,R,43
2018/5/2,G,Q,73
2018/5/2,G,O,278
2018/5/2,G,N,57
2018/5/2,G,L,625
2018/5/2,E,I,44
2018/5/2,D,R,72
2018/5/2,D,L,43
2018/5/2,D,E,57
2018/5/2,D,A,61
2018/5/2,C,V,0
2018/5/2,C,U,42
2018/5/2,C,M,0
2018/5/2,B,G,286
2018/5/2,A,Q,223
2018/5/2,N,G,78
2018/5/2,G,X,42
2018/5/2,I,E,116
2018/5/2,A,O,82
2018/5/2,I,S,62
2018/5/2,I,J,256
2018/5/2,M,G,69
2018/5/2,M,U,182
2018/5/2,M,C,43
2018/5/2,L,X,42
2018/5/2,L,W,454
2018/5/2,L,R,270
2018/5/2,L,P,100
2018/5/2,L,O,68
2018/5/2,M,N,55
2018/5/2,L,J,86
2018/5/2,L,G,677
2018/5/2,L,D,43
2018/5/2,K,L,311
2018/5/2,K,J,262
2018/5/2,J,L,107
2018/5/2,J,K,292
2018/5/2,L,K,276
2018/5/2,J,I,311
2018/5/3,S,Q,0
2018/5/3,S,L,88
2018/5/3,S,I,42
2018/5/3,S,D,93
2018/5/3,R,S,268
2018/5/3,R,O,235
2018/5/3,R,L,287
2018/5/3,Q,O,75
2018/5/3,R,D,48
2018/5/3,Q,V,207
2018/5/3,Q,M,107
2018/5/3,Q,A,142
2018/5/3,P,D,132
2018/5/3,O,R,240
2018/5/3,O,Q,241
2018/5/3,S,R,232
2018/5/3,R,G,104
2018/5/3,T,B,451
2018/5/3,V,Q,136
2018/5/3,U,A,96
2018/5/3,Y,X,48
2018/5/3,O,G,230
2018/5/3,Y,W,101
2018/5/3,Y,L,43
2018/5/3,X,Y,62
2018/5/3,X,W,131
2018/5/3,X,L,52
2018/5/3,X,G,47
2018/5/3,T,X,406
2018/5/3,W,Y,66
2018/5/3,W,L,455
2018/5/3,V,N,235
2018/5/3,V,M,122
2018/5/3,V,G,518
2018/5/3,V,A,57
2018/5/3,U,V,138
2018/5/3,U,O,92
2018/5/3,U,G,57
2018/5/3,W,X,52
2018/5/3,N,V,207
2018/5/3,M,U,181
2018/5/3,N,G,88
2018/5/3,G,X,42
2018/5/3,G,V,693
2018/5/3,G,R,44
2018/5/3,G,Q,74
2018/5/3,G,O,311
2018/5/3,G,N,57
2018/5/3,G,L,638
2018/5/3,E,I,45
2018/5/3,D,R,68
2018/5/3,D,L,45
2018/5/3,D,E,61
2018/5/3,D,A,57
2018/5/3,C,U,43
2018/5/3,C,M,43
2018/5/3,B,G,281
2018/5/3,N,M,217
2018/5/3,A,O,80
2018/5/3,I,E,119
2018/5/3,I,J,99
2018/5/3,A,Q,186
2018/5/3,J,I,134
2018/5/3,I,S,65
2018/5/3,M,N,57
2018/5/3,M,G,68
2018/5/3,M,C,44
2018/5/3,L,X,44
2018/5/3,L,W,409
2018/5/3,L,R,270
2018/5/3,L,P,103
2018/5/3,M,V,99
2018/5/3,L,K,296
2018/5/3,L,J,57
2018/5/3,L,G,678
2018/5/3,L,D,42
2018/5/3,K,L,268
2018/5/3,K,J,118
2018/5/3,J,L,62
2018/5/3,L,O,61
2018/5/3,J,K,120
2018/5/4,S,I,45
2018/5/4,S,D,101
2018/5/4,R,S,293
2018/5/4,R,O,210
2018/5/4,R,L,278
2018/5/4,R,G,96
2018/5/4,Q,N,43
2018/5/4,Q,V,216
2018/5/4,Q,O,90
2018/5/4,Q,M,107
2018/5/4,Q,A,147
2018/5/4,P,D,130
2018/5/4,O,R,251
2018/5/4,S,L,83
2018/5/4,R,D,48
2018/5/4,S,R,221
2018/5/4,V,M,133
2018/5/4,T,X,407
2018/5/4,O,Q,213
2018/5/4,X,W,134
2018/5/4,X,L,48
2018/5/4,X,G,48
2018/5/4,W,X,58
2018/5/4,W,L,444
2018/5/4,V,Q,131
2018/5/4,V,N,214
2018/5/4,V,G,569
2018/5/4,V,C,0
2018/5/4,V,A,57
2018/5/4,U,V,137
2018/5/4,U,O,99
2018/5/4,U,G,59
2018/5/4,U,A,101
2018/5/4,T,B,434
2018/5/4,O,G,220
2018/5/4,L,P,113
2018/5/4,N,M,174
2018/5/4,G,R,42
2018/5/4,G,Q,73
2018/5/4,G,O,305
2018/5/4,G,N,60
2018/5/4,G,L,704
2018/5/4,E,I,48
2018/5/4,G,V,631
2018/5/4,D,R,68
2018/5/4,D,A,57
2018/5/4,C,V,42
2018/5/4,C,U,0
2018/5/4,C,M,42
2018/5/4,B,G,309
2018/5/4,A,Q,215
2018/5/4,D,E,64
2018/5/4,G,X,42
2018/5/4,A,O,85
2018/5/4,I,S,71
2018/5/4,N,G,74
2018/5/4,M,V,107
2018/5/4,M,U,199
2018/5/4,M,N,48
2018/5/4,I,E,129
2018/5/4,M,C,43
2018/5/4,L,X,0
2018/5/4,M,G,73
2018/5/4,L,R,281
2018/5/4,N,V,168
2018/5/4,L,O,64
2018/5/4,L,K,310
2018/5/4,L,G,635
2018/5/4,L,D,43
2018/5/4,K,L,263
2018/5/4,L,W,421
2018/5/5,S,I,42
2018/5/5,S,D,106
2018/5/5,R,S,295
2018/5/5,R,O,234
2018/5/5,R,L,263
2018/5/5,R,G,103
2018/5/5,O,Q,234
2018/5/5,Q,V,209
2018/5/5,Q,O,73
2018/5/5,Q,M,106
2018/5/5,Q,A,139
2018/5/5,P,D,164
2018/5/5,O,R,234
2018/5/5,S,L,83
2018/5/5,R,D,56
2018/5/5,S,R,218
2018/5/5,V,G,547
2018/5/5,T,X,404
2018/5/5,O,G,250
2018/5/5,X,W,154
2018/5/5,X,L,44
2018/5/5,X,G,47
2018/5/5,W,X,61
2018/5/5,W,L,480
2018/5/5,V,Q,129
2018/5/5,V,N,210
2018/5/5,V,M,130
2018/5/5,V,C,42
2018/5/5,V,A,51
2018/5/5,U,V,138
2018/5/5,U,O,101
2018/5/5,U,G,61
2018/5/5,U,A,119
2018/5/5,T,B,431
2018/5/5,N,V,160
2018/5/5,N,M,177
2018/5/5,N,G,77
2018/5/5,G,Q,73
2018/5/5,G,O,304
2018/5/5,G,N,52
2018/5/5,G,L,697
2018/5/5,E,I,48
2018/5/5,D,L,42
2018/5/5,G,R,44
2018/5/5,D,E,65
2018/5/5,C,V,0
2018/5/5,C,U,44
2018/5/5,C,M,43
2018/5/5,B,G,303
2018/5/5,A,Q,189
2018/5/5,A,O,85
2018/5/5,D,A,61
2018/5/5,G,V,569
2018/5/5,D,R,70
2018/5/5,I,E,107
2018/5/5,G,X,42
2018/5/5,M,U,216
2018/5/5,M,N,46
2018/5/5,M,G,66
2018/5/5,M,C,43
2018/5/5,L,X,0
2018/5/5,L,W,447
2018/5/5,L,R,287
2018/5/5,M,V,107
2018/5/5,L,O,61
2018/5/5,L,K,304
2018/5/5,L,G,625
2018/5/5,L,D,42
2018/5/5,K,L,256
2018/5/5,I,S,68
2018/5/5,L,P,127
2018/5/6,S,L,80
2018/5/6,S,I,42
2018/5/6,S,D,119
2018/5/6,R,S,319
2018/5/6,R,O,232
2018/5/6,R,L,273
2018/5/6,R,G,107
2018/5/6,R,D,53
2018/5/6,Q,M,107
2018/5/6,Q,O,77
2018/5/6,Q,N,42
2018/5/6,Q,A,176
2018/5/6,P,D,147
2018/5/6,O,R,235
2018/5/6,O,Q,232
2018/5/6,Q,V,193
2018/5/6,S,R,201
2018/5/6,X,L,51
2018/5/6,T,X,338
2018/5/6,O,G,257
2018/5/6,X,G,42
2018/5/6,X,W,119
2018/5/6,W,X,57
2018/5/6,W,L,426
2018/5/6,V,Q,149
2018/5/6,V,N,229
2018/5/6,V,M,132
2018/5/6,V,G,534
2018/5/6,V,C,0
2018/5/6,V,A,48
2018/5/6,U,V,133
2018/5/6,U,O,101
2018/5/6,U,G,73
2018/5/6,U,A,102
2018/5/6,T,B,358
2018/5/6,N,V,191
2018/5/6,B,G,333
2018/5/6,N,G,74
2018/5/6,G,Q,61
2018/5/6,G,O,331
2018/5/6,G,N,57
2018/5/6,G,L,775
2018/5/6,E,I,44
2018/5/6,D,R,57
2018/5/6,D,E,58
2018/5/6,D,A,54
2018/5/6,C,V,42
2018/5/6,C,U,44
2018/5/6,C,N,42
2018/5/6,C,M,44
2018/5/6,A,Q,195
2018/5/6,A,O,108
2018/5/6,N,M,181
2018/5/6,G,R,48
2018/5/6,G,V,589
2018/5/6,D,L,42
2018/5/6,I,E,101
2018/5/6,M,V,101
2018/5/6,G,X,0
2018/5/6,M,U,221
2018/5/6,M,N,48
2018/5/6,M,G,78
2018/5/6,L,X,42
2018/5/6,L,W,484
2018/5/6,L,R,308
2018/5/6,M,C,44
2018/5/6,L,O,65
2018/5/6,L,K,343
2018/5/6,L,G,608
2018/5/6,L,D,42
2018/5/6,K,L,191
2018/5/6,I,S,64
2018/5/6,L,P,129
2018/5/7,S,L,72
2018/5/7,R,G,104
2018/5/7,S,I,42
2018/5/7,S,D,118
2018/5/7,R,S,283
2018/5/7,R,O,191
2018/5/7,R,L,265
2018/5/7,R,D,48
2018/5/7,O,Q,228
2018/5/7,Q,O,68
2018/5/7,Q,M,104
2018/5/7,Q,A,145
2018/5/7,P,D,128
2018/5/7,O,R,171
2018/5/7,O,G,243
2018/5/7,Y,W,46
2018/5/7,Q,V,135
2018/5/7,T,B,269
2018/5/7,X,Y,44
2018/5/7,U,A,95
2018/5/7,N,V,153
2018/5/7,Y,L,42
2018/5/7,X,W,81
2018/5/7,X,L,70
2018/5/7,X,G,44
2018/5/7,W,Y,49
2018/5/7,W,X,48
2018/5/7,W,L,302
2018/5/7,V,Q,127
2018/5/7,V,N,210
2018/5/7,V,M,130
2018/5/7,V,G,596
2018/5/7,V,C,42
2018/5/7,V,A,44
2018/5/7,U,V,135
2018/5/7,U,O,75
2018/5/7,U,G,57
2018/5/7,T,X,281
2018/5/7,N,M,172
2018/5/7,S,R,149
2018/5/7,M,V,101
2018/5/7,G,V,653
2018/5/7,G,R,44
2018/5/7,G,Q,65
2018/5/7,G,O,285
2018/5/7,G,N,57
2018/5/7,G,L,701
2018/5/7,E,I,48
2018/5/7,G,X,0
2018/5/7,D,R,45
2018/5/7,D,A,42
2018/5/7,C,V,43
2018/5/7,C,U,48
2018/5/7,C,M,48
2018/5/7,B,G,234
2018/5/7,A,Q,135
2018/5/7,A,O,92
2018/5/7,D,E,46
2018/5/7,I,E,65
2018/5/7,N,G,72
2018/5/7,I,S,64
2018/5/7,M,U,174
2018/5/7,M,N,48
2018/5/7,M,G,70
2018/5/7,M,C,48
2018/5/7,L,W,486
2018/5/7,L,R,279
2018/5/7,L,P,101
2018/5/7,L,O,63
2018/5/7,I,J,64
2018/5/7,L,J,53
2018/5/7,L,G,616
2018/5/7,L,D,45
2018/5/7,K,L,112
2018/5/7,K,J,68
2018/5/7,J,L,57
2018/5/7,J,K,45
2018/5/7,J,I,70
2018/5/7,L,K,327
2018/5/8,R,O,164
2018/5/8,R,S,228
2018/5/8,S,R,147
2018/5/8,S,I,0
2018/5/8,S,L,76
2018/5/8,R,L,232
2018/5/8,S,D,96
2018/5/8,R,G,88
2018/5/8,Q,A,120
2018/5/8,Q,O,66
2018/5/8,Q,N,42
2018/5/8,Q,M,86
2018/5/8,P,D,125
2018/5/8,O,R,134
2018/5/8,O,Q,176
2018/5/8,O,G,184
2018/5/8,T,B,305
2018/5/8,R,D,45
2018/5/8,T,X,284
2018/5/8,V,Q,107
2018/5/8,U,G,55
2018/5/8,Y,X,48
2018/5/8,Y,W,86
2018/5/8,Y,L,64
2018/5/8,X,Y,66
2018/5/8,X,W,99
2018/5/8,X,L,70
2018/5/8,X,G,43
2018/5/8,W,Y,113
2018/5/8,U,A,86
2018/5/8,W,X,48
2018/5/8,N,V,145
2018/5/8,V,N,203
2018/5/8,V,M,118
2018/5/8,V,G,494
2018/5/8,V,C,43
2018/5/8,V,A,45
2018/5/8,U,V,104
2018/5/8,U,O,71
2018/5/8,W,L,293
2018/5/8,N,M,170
2018/5/8,Q,V,122
2018/5/8,M,V,88
2018/5/8,G,V,573
2018/5/8,G,R,43
2018/5/8,G,Q,63
2018/5/8,G,O,258
2018/5/8,G,N,58
2018/5/8,G,L,621
2018/5/8,E,I,44
2018/5/8,D,R,56
2018/5/8,G,X,0
2018/5/8,D,L,0
2018/5/8,D,A,43
2018/5/8,C,V,42
2018/5/8,C,U,48
2018/5/8,C,N,0
2018/5/8,C,M,48
2018/5/8,B,G,170
2018/5/8,A,Q,133
2018/5/8,N,G,63
2018/5/8,D,E,48
2018/5/8,I,E,62
2018/5/8,A,O,66
2018/5/8,I,S,74
2018/5/8,I,J,270
2018/5/8,M,N,48
2018/5/8,M,G,67
2018/5/8,M,C,54
2018/5/8,L,X,42
2018/5/8,L,W,433
2018/5/8,L,R,266
2018/5/8,L,P,102
2018/5/8,L,O,63
2018/5/8,M,U,163
2018/5/8,L,K,311
2018/5/8,L,J,101
2018/5/8,L,G,609
2018/5/8,L,D,45
2018/5/8,K,L,101
2018/5/8,K,J,293
2018/5/8,J,L,229
2018/5/8,J,K,101
2018/5/8,J,I,356
2018/5/9,R,S,216
2018/5/9,S,D,97
2018/5/9,S,R,120
2018/5/9,S,L,80
2018/5/9,S,Q,42
2018/5/9,R,O,146
2018/5/9,S,I,0
2018/5/9,R,L,183
2018/5/9,Q,O,61
2018/5/9,R,D,48
2018/5/9,Q,V,101
2018/5/9,O,Q,160
2018/5/9,Q,M,66
2018/5/9,Q,A,122
2018/5/9,P,D,100
2018/5/9,O,R,130
2018/5/9,T,B,262
2018/5/9,R,G,64
2018/5/9,T,X,242
2018/5/9,Y,X,43
2018/5/9,U,G,57
2018/5/9,O,G,140
2018/5/9,Y,W,86
2018/5/9,Y,L,60
2018/5/9,X,Y,57
2018/5/9,X,W,75
2018/5/9,X,L,62
2018/5/9,X,G,47
2018/5/9,W,Y,88
2018/5/9,U,A,89
2018/5/9,W,X,48
2018/5/9,V,Q,105
2018/5/9,V,N,152
2018/5/9,V,M,102
2018/5/9,V,G,463
2018/5/9,V,C,42
2018/5/9,V,A,43
2018/5/9,U,V,110
2018/5/9,U,O,70
2018/5/9,W,L,271
2018/5/9,N,V,147
2018/5/9,D,R,48
2018/5/9,N,G,57
2018/5/9,G,V,444
2018/5/9,G,R,45
2018/5/9,G,Q,61
2018/5/9,G,O,232
2018/5/9,G,N,53
2018/5/9,G,L,557
2018/5/9,E,I,44
2018/5/9,D,L,42
2018/5/9,D,E,48
2018/5/9,D,A,43
2018/5/9,C,V,42
2018/5/9,C,U,48
2018/5/9,C,N,43
2018/5/9,C,M,48
2018/5/9,B,G,149
2018/5/9,A,Q,90
2018/5/9,N,M,128
2018/5/9,I,E,57
2018/5/9,I,J,183
2018/5/9,A,O,61
2018/5/9,J,I,280
2018/5/9,I,S,65
2018/5/9,M,U,164
2018/5/9,M,N,43
2018/5/9,M,G,66
2018/5/9,M,C,51
2018/5/9,L,X,0
2018/5/9,L,W,352
2018/5/9,L,R,251
2018/5/9,L,P,79
2018/5/9,M,V,92
2018/5/9,L,K,134
2018/5/9,L,J,63
2018/5/9,L,G,442
2018/5/9,L,D,46
2018/5/9,K,L,69
2018/5/9,K,J,237
2018/5/9,J,L,94
2018/5/9,J,K,92
2018/5/9,L,O,57
2018/5/10,R,L,158
2018/5/10,R,O,82
2018/5/10,S,I,0
2018/5/10,S,D,79
2018/5/10,R,G,66
2018/5/10,S,L,65
2018/5/10,R,S,165
2018/5/10,R,D,48
2018/5/10,Q,M,61
2018/5/10,Q,O,48
2018/5/10,Q,N,0
2018/5/10,Q,A,98
2018/5/10,P,D,108
2018/5/10,O,R,94
2018/5/10,O,Q,92
2018/5/10,S,R,74
2018/5/10,O,G,101
2018/5/10,Q,V,69
2018/5/10,T,B,203
2018/5/10,V,N,135
2018/5/10,U,A,76
2018/5/10,N,V,111
2018/5/10,Y,W,61
2018/5/10,Y,L,53
2018/5/10,X,Y,50
2018/5/10,X,W,68
2018/5/10,X,L,71
2018/5/10,X,G,44
2018/5/10,W,Y,74
2018/5/10,T,X,172
2018/5/10,W,X,45
2018/5/10,V,Q,84
2018/5/10,V,M,90
2018/5/10,V,G,344
2018/5/10,V,C,44
2018/5/10,V,A,43
2018/5/10,U,V,81
2018/5/10,U,O,52
2018/5/10,U,G,46
2018/5/10,W,L,198
2018/5/10,Y,X,45
2018/5/10,N,G,57
2018/5/10,M,V,84
2018/5/10,G,V,348
2018/5/10,G,R,43
2018/5/10,G,Q,53
2018/5/10,G,O,181
2018/5/10,G,N,62
2018/5/10,G,L,470
2018/5/10,D,R,48
2018/5/10,D,L,42
2018/5/10,D,E,44
2018/5/10,D,A,43
2018/5/10,C,V,42
2018/5/10,C,U,46
2018/5/10,C,M,45
2018/5/10,B,G,118
2018/5/10,A,Q,72
2018/5/10,A,O,57
2018/5/10,N,M,101
2018/5/10,G,X,43
2018/5/10,I,E,48
2018/5/10,E,I,0
2018/5/10,I,S,49
2018/5/10,M,U,127
2018/5/10,I,J,134
2018/5/10,M,N,44
2018/5/10,M,G,58
2018/5/10,M,C,48
2018/5/10,L,X,42
2018/5/10,L,W,270
2018/5/10,L,P,95
2018/5/10,L,O,55
2018/5/10,L,R,223
2018/5/10,L,J,70
2018/5/10,J,I,236
2018/5/10,L,K,263
2018/5/10,J,L,145
2018/5/10,K,J,252
2018/5/10,J,K,49
2018/5/10,L,D,48
2018/5/10,L,G,342
2018/5/10,K,L,61
2018/5/11,R,G,57
2018/5/11,S,Q,42
2018/5/11,S,L,60
2018/5/11,S,D,66
2018/5/11,R,S,112
2018/5/11,R,O,74
2018/5/11,R,L,110
2018/5/11,R,D,45
2018/5/11,N,V,86
2018/5/11,Q,O,42
2018/5/11,Q,M,57
2018/5/11,Q,A,69
2018/5/11,P,D,74
2018/5/11,O,R,63
2018/5/11,O,Q,86
2018/5/11,O,G,70
2018/5/11,S,R,75
2018/5/11,Q,V,49
2018/5/11,T,B,114
2018/5/11,Y,X,43
2018/5/11,U,A,57
2018/5/11,N,M,72
2018/5/11,Y,L,48
2018/5/11,X,Y,48
2018/5/11,X,W,60
2018/5/11,X,L,66
2018/5/11,X,G,42
2018/5/11,W,Y,57
2018/5/11,W,X,43
2018/5/11,T,X,133
2018/5/11,W,L,128
2018/5/11,V,N,101
2018/5/11,V,M,70
2018/5/11,V,G,224
2018/5/11,V,C,44
2018/5/11,V,A,46
2018/5/11,U,V,59
2018/5/11,U,O,48
2018/5/11,U,G,45
2018/5/11,V,Q,63
2018/5/11,N,G,48
2018/5/11,Y,W,48
2018/5/11,M,U,86
2018/5/11,G,R,0
2018/5/11,G,Q,44
2018/5/11,G,O,112
2018/5/11,G,N,48
2018/5/11,G,L,287
2018/5/11,E,I,43
2018/5/11,D,R,45
2018/5/11,D,L,42
2018/5/11,D,E,45
2018/5/11,D,A,42
2018/5/11,C,V,43
2018/5/11,C,U,48
2018/5/11,C,N,0
2018/5/11,C,M,48
2018/5/11,B,G,80
2018/5/11,A,Q,57
2018/5/11,A,O,50
2018/5/11,G,V,243
2018/5/11,G,X,43
2018/5/11,M,V,57
2018/5/11,I,J,98
2018/5/11,I,E,47
2018/5/11,M,N,43
2018/5/11,M,G,48
2018/5/11,M,C,57
2018/5/11,L,X,43
2018/5/11,L,W,202
2018/5/11,L,P,71
2018/5/11,L,O,48
2018/5/11,L,K,160
2018/5/11,L,R,153
2018/5/11,L,G,246
2018/5/11,L,D,54
2018/5/11,I,S,46
2018/5/11,K,L,62
2018/5/11,K,J,144
2018/5/11,J,L,126
2018/5/11,J,K,49
2018/5/11,J,I,142
2018/5/11,L,J,48
2018/5/12,R,G,44
2018/5/12,R,L,84
2018/5/12,S,L,53
2018/5/12,R,S,84
2018/5/12,S,D,58
2018/5/12,R,D,42
2018/5/12,R,O,50
2018/5/12,Q,V,48
2018/5/12,N,M,66
2018/5/12,Q,M,48
2018/5/12,Q,A,57
2018/5/12,P,D,60
2018/5/12,O,R,49
2018/5/12,O,Q,71
2018/5/12,O,G,61
2018/5/12,N,V,58
2018/5/12,S,Q,43
2018/5/12,Q,O,0
2018/5/12,S,R,48
2018/5/12,V,M,59
2018/5/12,T,X,112
2018/5/12,N,G,48
2018/5/12,Y,W,46
2018/5/12,Y,L,48
2018/5/12,X,Y,42
2018/5/12,X,W,57
2018/5/12,X,L,67
2018/5/12,W,Y,48
2018/5/12,W,X,44
2018/5/12,T,B,77
2018/5/12,W,L,107
2018/5/12,V,N,72
2018/5/12,V,G,152
2018/5/12,V,C,43
2018/5/12,V,A,44
2018/5/12,U,V,43
2018/5/12,U,O,42
2018/5/12,U,G,43
2018/5/12,U,A,47
2018/5/12,V,Q,55
2018/5/12,Y,X,44
2018/5/12,M,V,53
2018/5/12,M,N,43
2018/5/12,G,R,0
2018/5/12,G,Q,44
2018/5/12,G,O,101
2018/5/12,G,N,48
2018/5/12,G,L,186
2018/5/12,E,I,42
2018/5/12,D,R,44
2018/5/12,D,E,43
2018/5/12,D,A,42
2018/5/12,C,V,44
2018/5/12,C,U,44
2018/5/12,C,N,0
2018/5/12,C,M,48
2018/5/12,B,G,61
2018/5/12,A,Q,44
2018/5/12,A,O,47
2018/5/12,M,U,56
2018/5/12,G,V,163
2018/5/12,G,X,0
2018/5/12,D,L,42
2018/5/12,I,J,75
2018/5/12,I,E,42
2018/5/12,M,C,57
2018/5/12,L,X,42
2018/5/12,L,W,158
2018/5/12,L,R,119
2018/5/12,L,P,60
2018/5/12,L,O,46
2018/5/12,L,K,114
2018/5/12,L,J,45
2018/5/12,M,G,44
2018/5/12,L,D,47
2018/5/12,K,L,52
2018/5/12,K,J,108
2018/5/12,J,L,74
2018/5/12,J,K,42
2018/5/12,J,I,107
2018/5/12,I,S,43
2018/5/12,L,G,181
2018/5/13,S,R,48
2018/5/13,R,L,78
2018/5/13,R,O,47
2018/5/13,S,Q,43
2018/5/13,S,D,48
2018/5/13,S,L,50
2018/5/13,R,G,48
2018/5/13,R,S,70
2018/5/13,R,D,42
2018/5/13,Q,A,50
2018/5/13,Q,O,42
2018/5/13,Q,M,45
2018/5/13,P,D,54
2018/5/13,O,R,51
2018/5/13,O,Q,61
2018/5/13,O,G,57
2018/5/13,N,V,59
2018/5/13,Q,V,43
2018/5/13,T,B,65
2018/5/13,N,M,57
2018/5/13,U,A,46
2018/5/13,Y,X,42
2018/5/13,Y,W,43
2018/5/13,Y,L,43
2018/5/13,X,Y,42
2018/5/13,X,W,57
2018/5/13,X,L,57
2018/5/13,X,G,42
2018/5/13,W,Y,46
2018/5/13,W,X,44
2018/5/13,W,L,96
2018/5/13,V,Q,48
2018/5/13,V,N,62
2018/5/13,V,M,54
2018/5/13,V,G,142
2018/5/13,V,A,42
2018/5/13,U,V,48
2018/5/13,U,G,42
2018/5/13,T,X,88
2018/5/13,N,G,44
2018/5/13,V,C,43
2018/5/13,M,U,52
2018/5/13,G,V,121
2018/5/13,G,R,42
2018/5/13,G,Q,46
2018/5/13,M,V,48
2018/5/13,G,O,94
2018/5/13,G,N,48
2018/5/13,G,L,164
2018/5/13,E,I,42
2018/5/13,D,R,0
2018/5/13,D,L,0
2018/5/13,D,E,42
2018/5/13,D,A,0
2018/5/13,C,V,43
2018/5/13,C,U,46
2018/5/13,C,M,46
2018/5/13,B,G,53
2018/5/13,A,O,43
2018/5/13,G,X,42
2018/5/13,I,E,42
2018/5/13,A,Q,42
2018/5/13,I,S,45
2018/5/13,I,J,72
2018/5/13,M,G,45
2018/5/13,M,C,52
2018/5/13,L,X,43
2018/5/13,L,W,134
2018/5/13,L,R,101
2018/5/13,L,P,57
2018/5/13,L,O,42
2018/5/13,M,N,43
2018/5/13,L,J,48
2018/5/13,L,G,148
2018/5/13,L,D,47
2018/5/13,K,L,48
2018/5/13,K,J,99
2018/5/13,J,L,66
2018/5/13,J,K,42
2018/5/13,L,K,104
2018/5/13,J,I,106
2018/5/14,S,L,48
2018/5/14,S,D,48
2018/5/14,R,S,66
2018/5/14,R,O,42
2018/5/14,R,L,70
2018/5/14,R,G,42
2018/5/14,R,D,0
2018/5/14,P,D,48
2018/5/14,Q,M,42
2018/5/14,Q,A,48
2018/5/14,O,R,42
2018/5/14,O,Q,53
2018/5/14,O,G,48
2018/5/14,N,V,52
2018/5/14,S,Q,0
2018/5/14,N,M,49
2018/5/14,Q,V,42
2018/5/14,S,R,47
2018/5/14,V,M,48
2018/5/14,T,X,66
2018/5/14,N,G,45
2018/5/14,Y,W,42
2018/5/14,Y,L,0
2018/5/14,X,Y,43
2018/5/14,X,L,56
2018/5/14,W,Y,42
2018/5/14,W,X,42
2018/5/14,T,B,51
2018/5/14,W,L,71
2018/5/14,V,N,57
2018/5/14,V,G,96
2018/5/14,V,C,43
2018/5/14,U,V,42
2018/5/14,U,O,0
2018/5/14,U,G,44
2018/5/14,U,A,0
2018/5/14,V,Q,48
2018/5/14,M,V,48
2018/5/14,X,W,43
2018/5/14,M,N,42
2018/5/14,G,R,43
2018/5/14,G,Q,42
2018/5/14,G,O,77
2018/5/14,G,N,42
2018/5/14,G,L,122
2018/5/14,E,I,42
2018/5/14,D,R,42
2018/5/14,G,V,101
2018/5/14,D,L,0
2018/5/14,D,A,42
2018/5/14,C,V,45
2018/5/14,C,U,43
2018/5/14,C,M,44
2018/5/14,B,G,48
2018/5/14,A,Q,0
2018/5/14,M,U,48
2018/5/14,D,E,42
2018/5/14,G,X,42
2018/5/14,A,O,44
2018/5/14,I,J,57
2018/5/14,I,E,42
2018/5/14,M,C,48
2018/5/14,L,X,42
2018/5/14,L,W,112
2018/5/14,L,R,90
2018/5/14,L,P,49
2018/5/14,L,O,43
2018/5/14,L,K,75
2018/5/14,M,G,0
2018/5/14,L,G,113
2018/5/14,L,D,42
2018/5/14,K,L,43
2018/5/14,K,J,74
2018/5/14,J,L,58
2018/5/14,J,K,42
2018/5/14,L,J,45
2018/5/14,J,I,74
2018/5/15,S,I,0
2018/5/15,S,D,48
2018/5/15,R,S,57
2018/5/15,R,O,43
2018/5/15,R,L,59
2018/5/15,R,G,42
2018/5/15,R,D,43
2018/5/15,Q,A,44
2018/5/15,Q,O,0
2018/5/15,Q,M,43
2018/5/15,P,D,44
2018/5/15,O,R,42
2018/5/15,O,Q,54
2018/5/15,O,G,53
2018/5/15,S,L,48
2018/5/15,N,V,44
2018/5/15,Q,V,43
2018/5/15,S,Q,0
2018/5/15,V,N,48
2018/5/15,T,B,50
2018/5/15,Y,W,0
2018/5/15,Y,L,0
2018/5/15,X,Y,42
2018/5/15,X,W,47
2018/5/15,X,L,51
2018/5/15,X,G,0
2018/5/15,W,Y,0
2018/5/15,S,R,43
2018/5/15,W,X,43
2018/5/15,V,Q,42
2018/5/15,V,M,47
2018/5/15,V,G,81
2018/5/15,V,C,42
2018/5/15,U,V,42
2018/5/15,U,A,43
2018/5/15,T,X,61
2018/5/15,W,L,58
2018/5/15,N,M,48
2018/5/15,M,V,42
2018/5/15,M,U,43
2018/5/15,G,V,81
2018/5/15,G,Q,42
2018/5/15,G,O,63
2018/5/15,G,N,44
2018/5/15,G,L,101
2018/5/15,E,I,43
2018/5/15,D,R,42
2018/5/15,D,L,43
2018/5/15,D,E,43
2018/5/15,C,V,46
2018/5/15,C,U,47
2018/5/15,C,M,48
2018/5/15,B,G,46
2018/5/15,A,Q,0
2018/5/15,N,G,42
2018/5/15,G,X,42
2018/5/15,I,E,42
2018/5/15,A,O,45
2018/5/15,I,S,43
2018/5/15,I,J,53
2018/5/15,M,C,59
2018/5/15,L,X,42
2018/5/15,L,W,91
2018/5/15,L,R,73
2018/5/15,L,P,48
